UMAP1	UMAP2	cCRE_type	chrom	start	end	rDHS	length
8.962314	1.8839624	PLS	chr22	21735467	21735671	EH38E4278435	204
7.3121586	-0.26647767	PLS	chr22	21735812	21736162	EH38E2151375	350
11.71145	5.976015	dELS	chr22	21753717	21753943	EH38E3469511	226
9.945707	6.179952	dELS	chr22	21754589	21754937	EH38E3469512	348
9.58211	6.66629	dELS	chr22	21754961	21755243	EH38E4278446	282
9.3247175	6.7181096	dELS	chr22	21755249	21755509	EH38E3469514	260
9.175038	6.8586216	dELS	chr22	21755557	21755710	EH38E4278447	153
9.530732	6.9729395	dELS	chr22	21755868	21756205	EH38E3469515	337
10.312009	7.0436034	dELS	chr22	21756411	21756720	EH38E3469516	309
10.796336	7.0061355	dELS	chr22	21784791	21785011	EH38E3469550	220
8.833362	3.4299011	PLS	chr22	21867151	21867335	EH38E3469622	184
8.557784	3.2594514	PLS	chr22	21867350	21867506	EH38E3469623	156
7.597811	4.1229095	PLS	chr22	21867589	21867939	EH38E3469624	350
8.38072	4.65758	PLS	chr22	21938045	21938395	EH38E3469681	350
7.0042605	5.506309	PLS	chr22	21938491	21938838	EH38E3469682	347
9.282424	6.829735	dELS	chr22	21946562	21946793	EH38E3469695	231
9.001309	6.8617997	dELS	chr22	21947103	21947325	EH38E3469696	222
9.178399	6.873052	dELS	chr22	21947398	21947610	EH38E3469697	212
9.220889	6.948696	dELS	chr22	21947642	21947975	EH38E3469698	333
9.267073	6.8894176	dELS	chr22	21948025	21948375	EH38E4278557	350
9.602336	6.927409	dELS	chr22	21948484	21948805	EH38E3469699	321
10.72779	6.3306828	dELS	chr22	21948892	21949049	EH38E4278558	157
9.063043	4.5323954	PLS	chr22	21952735	21953085	EH38E3469706	350
7.901957	0.08784538	PLS	chr22	21982661	21983009	EH38E3469745	348
6.9746327	3.9355574	dELS	chr22	22109359	22109512	EH38E3469855	153
7.302435	2.6852973	dELS	chr22	22109673	22109957	EH38E3469856	284
7.6926055	4.840598	dELS	chr22	22110002	22110155	EH38E2151663	153
4.5499425	-1.2910894	PLS	chr22	22297879	22298221	EH38E3469970	342
9.232895	5.1308446	PLS	chr22	22508643	22508993	EH38E3470096	350
8.683764	3.0297666	PLS	chr22	22520147	22520492	EH38E3470104	345
12.522654	6.338931	dELS	chr22	22553597	22553782	EH38E3470118	185
12.573168	6.341672	dELS	chr22	22553783	22554039	EH38E3470119	256
12.541103	6.3030877	dELS	chr22	22554195	22554429	EH38E3470120	234
12.496087	6.3049574	dELS	chr22	22554589	22554821	EH38E3470121	232
12.535913	6.331116	dELS	chr22	22554872	22555084	EH38E3470122	212
12.462163	6.245715	dELS	chr22	22555677	22555895	EH38E3470123	218
10.3275385	5.1808743	dELS	chr22	22556648	22556871	EH38E3470124	223
6.192604	-0.026261676	PLS	chr22	22559083	22559433	EH38E2151892	350
6.200319	-0.04181674	PLS	chr22	22559083	22559433	EH38E2151892	350
3.1959376	1.3102019	PLS	chr22	23070427	23070599	EH38E3470690	172
8.69891	3.0911098	PLS	chr22	23179931	23180272	EH38E3470898	341
5.301464	-0.8318993	PLS	chr22	23180359	23180653	EH38E3470899	294
-2.1366143	7.159735	dELS	chr22	23219847	23220195	EH38E3470960	348
-2.170216	7.171635	dELS	chr22	23220235	23220438	EH38E3470961	203
-2.161562	7.2465954	dELS	chr22	23220446	23220796	EH38E3470962	350
-1.7687641	7.2330074	dELS	chr22	23223581	23223854	EH38E3470968	273
-1.6153342	7.093089	dELS	chr22	23223880	23224230	EH38E3470969	350
-1.5449878	7.0690355	dELS	chr22	23224337	23224664	EH38E3470970	327
-1.7620084	7.1255817	dELS	chr22	23251087	23251325	EH38E3471011	238
-2.0514803	7.2386603	dELS	chr22	23251360	23251658	EH38E4279040	298
-1.7228597	7.1842456	dELS	chr22	23251690	23251858	EH38E3471013	168
-1.8144093	7.0873213	dELS	chr22	23251892	23252092	EH38E3471014	200
7.851232	3.4545476	PLS	chr22	23402011	23402246	EH38E2152633	235
6.647321	2.7564425	PLS	chr22	23402258	23402462	EH38E3471151	204
5.96527	1.7199061	PLS	chr22	23402488	23402675	EH38E4279080	187
5.6880703	1.4950882	PLS	chr22	23402682	23402942	EH38E2152636	260
7.33099	4.9875264	dELS	chr22	23520439	23520709	EH38E3471234	270
7.292107	4.2169085	dELS	chr22	23521066	23521399	EH38E3471236	333
6.985262	1.7543678	dELS	chr22	23521765	23522115	EH38E2152717	350
6.8515444	2.6712027	dELS	chr22	23533417	23533669	EH38E2152730	252
6.6537375	0.96422774	dELS	chr22	23533899	23534248	EH38E2152731	349
4.2477007	3.040679	dELS	chr22	23534269	23534521	EH38E3471261	252
8.167635	5.217482	dELS	chr22	23634304	23634572	EH38E3471332	268
12.484357	7.2574167	dELS	chr22	23684643	23684991	EH38E3471351	348
8.532305	0.4841961	PLS	chr22	23717218	23717566	EH38E3471383	348
5.716572	-0.64505154	PLS	chr22	23750953	23751302	EH38E3471404	349
8.802948	2.211758	PLS	chr22	23767652	23767810	EH38E3471424	158
7.0589848	-0.47435197	PLS	chr22	23767823	23768173	EH38E2152888	350
3.498881	1.94953	PLS	chr22	23772626	23772976	EH38E3471432	350
3.2627432	-0.038775843	PLS	chr22	23786832	23787181	EH38E3471460	349
8.826293	1.5700185	PLS	chr22	23838793	23838952	EH38E2152998	159
4.525816	1.1765293	PLS	chr22	23857626	23857976	EH38E3471563	350
5.2772865	6.0242734	dELS	chr22	23888383	23888580	EH38E2153032	197
5.83067	6.382976	dELS	chr22	23888788	23889132	EH38E3471574	344
6.874474	4.154821	PLS	chr22	23894187	23894534	EH38E3471581	347
9.900528	5.475383	dELS	chr22	23913683	23913844	EH38E2153064	161
9.16978	5.627804	dELS	chr22	23913912	23914260	EH38E2153065	348
2.3302464	0.15948753	PLS	chr22	24011100	24011448	EH38E2153116	348
1.5258086	2.0016189	PLS	chr22	24011487	24011663	EH38E4279253	176
-2.136755	7.3092356	dELS	chr22	24090592	24090907	EH38E3471688	315
-1.9513267	7.636323	dELS	chr22	24091477	24091761	EH38E2153174	284
-2.1236556	7.6399546	dELS	chr22	24091832	24092181	EH38E3471690	349
2.2205045	0.3597475	PLS	chr22	24270627	24270977	EH38E3471877	350
2.2002015	0.34996432	PLS	chr22	24270627	24270977	EH38E3471877	350
-1.4053575	6.4216213	dELS	chr22	24284759	24285032	EH38E3471887	273
-1.5415382	6.7056746	dELS	chr22	24290043	24290201	EH38E2153362	158
-0.59473	7.012305	dELS	chr22	24406937	24407278	EH38E3471952	341
3.8857503	1.9160703	dELS	chr22	24445478	24445759	EH38E2153524	281
3.757679	3.5018814	dELS	chr22	24445906	24446255	EH38E3472032	349
3.4425697	4.399896	dELS	chr22	24510686	24511036	EH38E2153586	350
9.058641	4.1599364	PLS	chr22	24554940	24555141	EH38E4279359	201
8.333636	3.459589	PLS	chr22	24555144	24555494	EH38E3472118	350
5.1587763	0.06770994	PLS	chr22	24555739	24556076	EH38E3472119	337
5.2035375	0.061280493	PLS	chr22	24555739	24556076	EH38E3472119	337
5.190489	0.02649065	PLS	chr22	24555739	24556076	EH38E3472119	337
4.5447483	-0.42355415	PLS	chr22	24592980	24593330	EH38E3472150	350
2.1403582	0.80201864	PLS	chr22	24603006	24603355	EH38E3472167	349
7.373746	4.8126173	dELS	chr22	24727166	24727512	EH38E2153725	346
7.4947824	5.1864114	dELS	chr22	24727543	24727744	EH38E3472220	201
3.3522084	0.9010207	dELS	chr22	24728920	24729270	EH38E2153728	350
3.262722	2.1804228	dELS	chr22	24729311	24729468	EH38E2153729	157
3.6230202	1.2719648	PLS	chr22	24805992	24806341	EH38E2153757	349
-0.37759814	8.181896	PLS	chr22	24952401	24952751	EH38E4279451	350
3.7736077	1.3958547	dELS	chr22	25101032	25101381	EH38E3472456	349
6.9708533	-0.769871	PLS	chr22	25405289	25405620	EH38E3472626	331
4.0468955	-0.97273934	PLS	chr22	25447861	25448211	EH38E3472653	350
7.8290915	2.642622	PLS	chr22	25564235	25564391	EH38E3472725	156
4.1762147	-0.19315359	PLS	chr22	25564517	25564865	EH38E3472726	348
4.2027273	-0.19376086	PLS	chr22	25564517	25564865	EH38E3472726	348
-1.4719284	7.796908	dELS	chr22	25726263	25726603	EH38E2154391	340
-1.6416075	7.8486624	dELS	chr22	25726777	25726966	EH38E2154392	189
2.3124	0.2832409	PLS	chr22	25741854	25742201	EH38E3472816	347
1.4710879	2.405774	PLS	chr22	25742322	25742505	EH38E3472817	183
-0.912665	6.3433475	dELS	chr22	25749106	25749362	EH38E4279618	256
-0.74014497	6.2618146	dELS	chr22	25749802	25750152	EH38E2154419	350
-1.7579745	6.0350633	dELS	chr22	25750664	25751001	EH38E3472827	337
-2.2265623	6.9116306	dELS	chr22	25762166	25762512	EH38E2154434	346
-1.9915457	7.4194355	dELS	chr22	25853659	25853831	EH38E3472876	172
3.587875	1.402641	dELS	chr22	26401285	26401495	EH38E3473024	210
4.1344194	2.216174	dELS	chr22	26401819	26401995	EH38E3473025	176
4.292899	2.013535	dELS	chr22	26404903	26405248	EH38E2154693	345
3.917309	2.8982246	dELS	chr22	26405277	26405441	EH38E3473028	164
6.3517	1.3299682	PLS	chr22	26429012	26429360	EH38E3473042	348
9.515275	6.1620126	PLS	chr22	26479527	26479863	EH38E3473091	336
4.9523845	-1.0785235	PLS	chr22	26483694	26484043	EH38E3473099	349
4.9605336	-1.1142693	PLS	chr22	26483694	26484043	EH38E3473099	349
5.097426	6.680586	dELS	chr22	26493262	26493607	EH38E2154786	345
5.138883	6.6637483	dELS	chr22	26493622	26493971	EH38E3473112	349
9.123439	6.1058116	dELS	chr22	26500597	26500945	EH38E3473117	348
5.8715253	0.016597645	PLS	chr22	26512325	26512669	EH38E3473126	344
5.8988566	0.048591778	PLS	chr22	26512325	26512669	EH38E3473126	344
12.550952	7.3637	dELS	chr22	26573304	26573654	EH38E3473183	350
12.343039	6.8265843	dELS	chr22	26585130	26585472	EH38E2154865	342
12.104178	6.216403	dELS	chr22	26586546	26586895	EH38E2154867	349
12.235355	6.2339163	dELS	chr22	26586915	26587118	EH38E4279848	203
7.288705	-0.624876	PLS	chr22	26589997	26590345	EH38E3473197	348
2.9739184	1.5107665	dELS	chr22	26628862	26629212	EH38E2154898	350
1.0523624	5.511773	dELS	chr22	26630235	26630574	EH38E3473218	339
6.5421615	0.35947704	dELS	chr22	26632641	26632989	EH38E3473219	348
9.02274	3.6468675	dELS	chr22	26641883	26642132	EH38E2154903	249
8.673881	4.9166865	dELS	chr22	26642271	26642491	EH38E2154904	220
6.585223	5.4068103	dELS	chr22	26642891	26643240	EH38E3473222	349
6.6109214	0.39998236	PLS	chr22	26645209	26645542	EH38E3473227	333
-0.29851803	8.290134	PLS	chr22	26657097	26657309	EH38E3473238	212
-0.28764528	8.324293	PLS	chr22	26657360	26657700	EH38E3473239	340
-0.31553966	8.31576	PLS	chr22	26657360	26657700	EH38E3473239	340
2.3813875	0.43906415	PLS	chr22	26672639	26672989	EH38E3473254	350
2.3455386	0.38006032	PLS	chr22	26672639	26672989	EH38E3473254	350
1.3055811	3.0989482	PLS	chr22	26673135	26673313	EH38E3473255	178
-0.48420495	8.173691	dELS	chr22	27314461	27314760	EH38E3473551	299
7.087162	1.8128477	dELS	chr22	27719587	27719933	EH38E3473793	346
6.635155	2.7713885	dELS	chr22	27726491	27726669	EH38E3473799	178
5.675492	1.5272199	dELS	chr22	27726823	27727172	EH38E3473800	349
4.219522	2.9239163	dELS	chr22	27727207	27727410	EH38E3473801	203
12.464904	6.6422997	dELS	chr22	27846991	27847277	EH38E3473908	286
12.374139	6.5124454	dELS	chr22	27913286	27913532	EH38E2155893	246
12.374206	6.449519	dELS	chr22	27913590	27913767	EH38E2155894	177
5.3745513	-1.5798869	PLS	chr22	27919176	27919525	EH38E3473946	349
5.304041	-1.5561093	PLS	chr22	27919176	27919525	EH38E3473946	349
5.3527255	-1.5503172	PLS	chr22	27919176	27919525	EH38E3473946	349
11.882986	7.5475216	dELS	chr22	28034768	28035108	EH38E2155999	340
12.250178	7.63582	dELS	chr22	28242049	28242299	EH38E3474115	250
11.69241	7.9093313	dELS	chr22	28247675	28247971	EH38E3474122	296
11.806597	7.9974585	dELS	chr22	28248017	28248366	EH38E2156131	349
10.214099	6.251069	dELS	chr22	28442227	28442576	EH38E2156244	349
9.948967	6.640201	dELS	chr22	28442638	28442850	EH38E2156245	212
11.109403	6.9204774	dELS	chr22	28560039	28560309	EH38E3474220	270
10.508129	6.561059	dELS	chr22	28560400	28560747	EH38E2156291	347
10.888088	6.980879	dELS	chr22	28610055	28610252	EH38E3474234	197
8.529641	4.84851	dELS	chr22	28663012	28663275	EH38E3474242	263
8.832609	4.2242384	PLS	chr22	28679714	28680057	EH38E3474251	343
5.356636	-0.6104279	PLS	chr22	28741732	28742082	EH38E3474279	350
5.318934	-0.59077376	PLS	chr22	28741732	28742082	EH38E3474279	350
2.585152	2.3667371	PLS	chr22	28742158	28742309	EH38E4280400	151
2.788472	-0.024708346	PLS	chr22	28772511	28772861	EH38E3474292	350
-1.4827068	5.7329936	dELS	chr22	28779867	28780205	EH38E3474296	338
8.712911	2.888928	PLS	chr22	28800074	28800296	EH38E3474320	222
5.9928985	-0.541213	PLS	chr22	28800420	28800768	EH38E4280418	348
5.9764833	-0.5762266	PLS	chr22	28800420	28800768	EH38E4280418	348
2.9091363	2.651201	PLS	chr22	28800826	28800991	EH38E2156410	165
4.7730336	0.34921932	PLS	chr22	28883556	28883727	EH38E3474388	171
-1.5099854	7.3250046	dELS	chr22	29049952	29050267	EH38E3474517	315
3.114818	0.54708433	PLS	chr22	29072688	29073038	EH38E3474535	350
-0.71379465	5.6974216	dELS	chr22	29078871	29079058	EH38E2156700	187
-1.8474655	6.3412833	dELS	chr22	29096966	29097315	EH38E3474556	349
-1.2286987	5.3720098	dELS	chr22	29097392	29097544	EH38E2156722	152
6.914989	5.1011915	dELS	chr22	29152186	29152402	EH38E3474608	216
7.4166665	3.053529	dELS	chr22	29152456	29152796	EH38E3474609	340
6.4610147	0.34136	dELS	chr22	29152893	29153242	EH38E3474610	349
3.5658739	2.9833305	dELS	chr22	29153245	29153421	EH38E3474611	176
10.083407	5.9657903	dELS	chr22	29195595	29195945	EH38E3474628	350
9.581388	6.118447	dELS	chr22	29195946	29196181	EH38E3474629	235
8.964219	6.7508545	dELS	chr22	29197170	29197389	EH38E3474630	219
10.284601	5.8307447	dELS	chr22	29201826	29202055	EH38E2156805	229
10.306358	6.067614	dELS	chr22	29202228	29202473	EH38E3474637	245
10.372431	6.43248	dELS	chr22	29202518	29202778	EH38E3474638	260
10.031824	6.5681252	dELS	chr22	29202786	29203136	EH38E3474639	350
5.04162	-1.3389014	PLS	chr22	29205764	29206114	EH38E3474647	350
8.2671385	2.3540556	PLS	chr22	29267701	29267876	EH38E3474718	175
5.2237163	-1.1494001	PLS	chr22	29267948	29268171	EH38E4280545	223
5.22847	-1.1901084	PLS	chr22	29267948	29268171	EH38E4280545	223
4.3144426	-0.72299457	PLS	chr22	29268173	29268340	EH38E4280546	167
-1.2788457	5.632939	dELS	chr22	29270400	29270747	EH38E2156868	347
3.5645719	4.7237806	dELS	chr22	29303582	29303904	EH38E3474748	322
3.2426271	0.23080856	PLS	chr22	29306506	29306724	EH38E3474754	218
2.4372842	1.6933408	PLS	chr22	29306834	29307184	EH38E3474755	350
11.951489	6.4052253	dELS	chr22	29364077	29364424	EH38E2156968	347
11.035542	5.7098637	dELS	chr22	29382987	29383226	EH38E3474843	239
11.268288	6.118417	dELS	chr22	29383772	29384030	EH38E3474844	258
9.499572	3.7132866	PLS	chr22	29387895	29388047	EH38E3474851	152
8.458535	0.18818136	PLS	chr22	29388444	29388793	EH38E3474853	349
11.497202	5.5250754	PLS	chr22	29478017	29478270	EH38E2157032	253
8.052102	4.0850043	PLS	chr22	29479994	29480341	EH38E3474899	347
4.631389	5.5478687	PLS	chr22	29480883	29481232	EH38E2157041	349
11.830295	7.7803984	dELS	chr22	29503835	29504185	EH38E2157051	350
12.518306	7.055217	dELS	chr22	29520848	29521195	EH38E2157061	347
12.253049	6.367865	dELS	chr22	29539203	29539396	EH38E2157073	193
9.286313	4.26679	PLS	chr22	29553419	29553569	EH38E3474926	150
8.943286	4.2680764	PLS	chr22	29553604	29553953	EH38E2157080	349
12.20363	7.402804	dELS	chr22	29569155	29569486	EH38E3474930	331
6.69634	-0.8449346	PLS	chr22	29580980	29581330	EH38E2157098	350
2.877197	-0.28165653	PLS	chr22	29603284	29603634	EH38E3474949	350
1.4212662	2.4829195	PLS	chr22	29603803	29603956	EH38E3474950	153
1.1928828	3.2072632	PLS	chr22	29603995	29604184	EH38E3474951	189
11.372246	6.6453514	dELS	chr22	29751116	29751461	EH38E2157259	345
5.541229	-0.8843895	PLS	chr22	29766856	29767206	EH38E3475077	350
3.8743563	-0.72404224	PLS	chr22	29767219	29767456	EH38E4280681	237
1.827312	2.2276087	PLS	chr22	29767459	29767656	EH38E4280682	197
11.522051	5.8012037	dELS	chr22	29780688	29781038	EH38E2157281	350
11.235538	5.611327	dELS	chr22	29781098	29781273	EH38E2157282	175
10.5229225	5.6617002	dELS	chr22	29781427	29781667	EH38E3475091	240
12.476741	6.464853	dELS	chr22	29798358	29798654	EH38E2157298	296
10.596766	6.5400534	dELS	chr22	29799269	29799616	EH38E3475106	347
8.401351	0.32326493	PLS	chr22	29838180	29838530	EH38E3475134	350
2.1879447	0.8107446	PLS	chr22	29882952	29883301	EH38E3475160	349
-2.0504158	7.446158	dELS	chr22	29907772	29908112	EH38E3475171	340
-1.5077728	7.7069697	dELS	chr22	29951817	29951985	EH38E2157416	168
-1.3882036	7.6130977	dELS	chr22	29952079	29952429	EH38E2157417	350
-1.6970372	7.5121837	dELS	chr22	29952567	29952780	EH38E3475197	213
-1.9233574	6.65918	dELS	chr22	29994939	29995288	EH38E2157453	349
6.310555	2.761969	dELS	chr22	30196038	30196259	EH38E3475326	221
5.492516	1.853943	dELS	chr22	30196266	30196572	EH38E2157595	306
4.5783343	2.9254684	dELS	chr22	30196585	30196933	EH38E2157596	348
4.132274	3.0086126	dELS	chr22	30209252	30209453	EH38E4280762	201
6.6903954	1.9845397	dELS	chr22	30216721	30217043	EH38E2157628	322
6.868456	2.8269165	PLS	chr22	30246089	30246273	EH38E2157675	184
8.367378	4.6471057	PLS	chr22	30289185	30289510	EH38E3475472	325
8.447333	4.7218637	PLS	chr22	30289540	30289887	EH38E2157746	347
11.363802	7.4826465	dELS	chr22	30305517	30305857	EH38E3475501	340
8.846552	2.4864872	PLS	chr22	30326648	30326854	EH38E4280798	206
8.592433	4.4510627	PLS	chr22	30326893	30327242	EH38E3475530	349
8.797277	2.3901162	PLS	chr22	30356496	30356735	EH38E4280804	239
7.102066	-0.13751218	PLS	chr22	30356771	30357121	EH38E3475562	350
7.112456	-0.14507072	PLS	chr22	30356771	30357121	EH38E3475562	350
12.187611	6.5640697	PLS	chr22	30387231	30387515	EH38E3475596	284
12.073955	7.980509	dELS	chr22	30391133	30391442	EH38E3475603	309
11.985733	7.8859553	dELS	chr22	30391461	30391658	EH38E3475604	197
11.657006	6.4092817	dELS	chr22	30402101	30402378	EH38E3475616	277
2.3277328	4.365716	PLS	chr22	30425529	30425868	EH38E3475641	339
2.1057951	6.403596	dELS	chr22	30434998	30435341	EH38E3475651	343
1.8417335	4.9038754	dELS	chr22	30435646	30435983	EH38E3475652	337
4.591565	1.3113656	dELS	chr22	30442368	30442713	EH38E2157923	345
7.282781	2.758321	dELS	chr22	30444714	30445054	EH38E2157926	340
7.1058593	1.4956996	dELS	chr22	30445152	30445499	EH38E4280829	347
7.211918	0.32794774	PLS	chr22	30542390	30542733	EH38E3475711	343
8.588264	0.7539338	PLS	chr22	30591843	30592045	EH38E4280878	202
3.9837072	2.6303668	PLS	chr22	30606982	30607332	EH38E3475765	350
3.9941509	2.6364257	PLS	chr22	30606982	30607332	EH38E3475765	350
2.8292363	4.850302	dELS	chr22	30609324	30609673	EH38E3475768	349
2.2795339	0.84387654	PLS	chr22	30635489	30635839	EH38E3475779	350
6.651425	-0.48116928	PLS	chr22	30667714	30668063	EH38E2158066	349
-0.56246454	7.873259	dELS	chr22	30674516	30674840	EH38E3475810	324
1.709144	5.3807135	dELS	chr22	30728876	30729216	EH38E3475839	340
7.018505	1.6705621	dELS	chr22	30740086	30740435	EH38E3475843	349
0.69734246	4.9616165	dELS	chr22	30744171	30744479	EH38E3475850	308
3.0075443	0.6283786	PLS	chr22	30881475	30881822	EH38E3475937	347
9.453887	3.586633	PLS	chr22	30968291	30968441	EH38E4280988	150
8.742989	2.7087028	PLS	chr22	30968466	30968803	EH38E3475991	337
4.8039427	-1.1784072	PLS	chr22	30968973	30969322	EH38E3475992	349
6.211565	2.701539	dELS	chr22	31046535	31046883	EH38E2158290	348
3.8931086	0.59311336	dELS	chr22	31063711	31063932	EH38E3476017	221
3.0671003	0.021938115	dELS	chr22	31063939	31064270	EH38E2158305	331
1.6187794	3.080803	dELS	chr22	31064464	31064650	EH38E3476018	186
2.6306539	6.214563	PLS	chr22	31081052	31081397	EH38E3476026	345
4.085948	4.881355	PLS	chr22	31084776	31085115	EH38E3476035	339
-0.5249847	5.159481	dELS	chr22	31087083	31087265	EH38E4281012	182
1.7274255	6.7543354	dELS	chr22	31102538	31102888	EH38E2158351	350
8.720386	2.011487	PLS	chr22	31107355	31107548	EH38E3476089	193
7.2398157	-0.22693296	PLS	chr22	31107552	31107902	EH38E2158362	350
2.8704448	-0.37428916	PLS	chr22	31159980	31160330	EH38E3476145	350
2.8677485	-0.38860378	PLS	chr22	31159980	31160330	EH38E3476145	350
2.5418177	0.54679155	PLS	chr22	31211990	31212340	EH38E3476177	350
-2.038243	6.4113655	dELS	chr22	31217680	31217843	EH38E3476184	163
8.216738	3.7983491	dELS	chr22	31290227	31290401	EH38E4281060	174
2.9322631	4.8247604	PLS	chr22	31292335	31292684	EH38E3476273	349
2.946569	4.8316793	PLS	chr22	31292335	31292684	EH38E3476273	349
8.565519	1.321245	PLS	chr22	31345743	31346090	EH38E3476317	347
3.0898757	2.5161684	PLS	chr22	31346242	31346588	EH38E3476318	346
2.3513014	3.091772	PLS	chr22	31346590	31346840	EH38E2158599	250
3.128484	-0.35846183	PLS	chr22	31399301	31399651	EH38E2158614	350
4.9990044	-0.6969904	PLS	chr22	31489777	31490127	EH38E3476357	350
2.665668	2.8035655	PLS	chr22	31490205	31490409	EH38E2158652	204
6.098734	2.5985346	PLS	chr22	31496052	31496207	EH38E3476364	155
4.5365787	-0.12652953	PLS	chr22	31496214	31496559	EH38E3476365	345
-0.54905695	6.5096946	dELS	chr22	31585164	31585513	EH38E4281104	349
-0.648129	6.3756413	dELS	chr22	31585525	31585847	EH38E2158722	322
-1.9579158	7.339113	dELS	chr22	31586129	31586292	EH38E3476408	163
-1.9077766	7.3455915	dELS	chr22	31586325	31586663	EH38E3476409	338
-1.9780662	7.422842	dELS	chr22	31586742	31586892	EH38E3476410	150
-2.1477487	7.343178	dELS	chr22	31603148	31603491	EH38E3476417	343
11.769791	6.834634	dELS	chr22	31624991	31625223	EH38E2158757	232
10.928933	6.562526	dELS	chr22	31625705	31626049	EH38E3476456	344
8.83497	5.772368	PLS	chr22	31630782	31631069	EH38E4281111	287
12.498673	7.439341	dELS	chr22	31646536	31646885	EH38E2158790	349
7.7517157	-0.40681574	PLS	chr22	31662110	31662459	EH38E3476508	349
8.766647	4.1353893	PLS	chr22	31750032	31750380	EH38E3476558	348
4.36056	0.17084095	PLS	chr22	31753759	31754109	EH38E3476562	350
-1.9899708	6.458316	dELS	chr22	31867407	31867756	EH38E2158938	349
