chrom	start	end	rDHS	cCRE_type
chr19	34733442	34733745	EH38E1950437	pELS
chr19	34733768	34734045	EH38E3302081	PLS
chr19	34734045	34734370	EH38E1950439	PLS
chr19	34734374	34734669	EH38E3302082	PLS
chr19	34734693	34735023	EH38E3302083	pELS
chr19	34772919	34773070	EH38E3302090	pELS
chr19	34773071	34773420	EH38E3302091	PLS
chr19	34870059	34870351	EH38E3302116	dELS
chr19	34920400	34920551	EH38E3302123	dELS
chr19	34920564	34920765	EH38E3302124	dELS
chr19	34926718	34927065	EH38E1950488	PLS
chr19	34927107	34927371	EH38E3302126	pELS
chr19	34961898	34962051	EH38E3302134	pELS
chr19	34962063	34962337	EH38E3302135	pELS
chr19	34962399	34962749	EH38E1950504	pELS
chr19	34962938	34963230	EH38E1950505	pELS
chr19	34963238	34963444	EH38E3302136	pELS
chr19	34964027	34964375	EH38E3302138	PLS
chr19	34999374	34999710	EH38E1950530	pELS
chr19	34999753	35000089	EH38E1950531	pELS
chr19	35000137	35000487	EH38E4197660	PLS
chr19	35001006	35001309	EH38E3302175	pELS
chr19	35001408	35001618	EH38E1950535	pELS
chr19	35003347	35003697	EH38E3302177	dELS
chr19	35030275	35030624	EH38E3302210	PLS
chr19	35030651	35030882	EH38E3302211	PLS
chr19	35031017	35031353	EH38E3302212	PLS
chr19	35040752	35040920	EH38E4197673	pELS
chr19	35040929	35041278	EH38E3302232	pELS
chr19	35092553	35092877	EH38E3302285	pELS
chr19	35105842	35106178	EH38E3302302	pELS
chr19	35124513	35124862	EH38E3302331	pELS
chr19	35142958	35143306	EH38E3302362	PLS
chr19	35153763	35154031	EH38E3302379	pELS
chr19	35154056	35154234	EH38E3302380	pELS
chr19	35154522	35154853	EH38E3302382	PLS
chr19	35154947	35155285	EH38E3302383	PLS
chr19	35155301	35155505	EH38E4197705	pELS
chr19	35155612	35155771	EH38E3302385	pELS
chr19	35155844	35156053	EH38E3302386	pELS
chr19	35161457	35161626	EH38E1950724	dELS
chr19	35164471	35164818	EH38E3302396	pELS
chr19	35165208	35165541	EH38E3302397	pELS
chr19	35166203	35166382	EH38E3302398	dELS
chr19	35166550	35166900	EH38E3302399	dELS
chr19	35166976	35167310	EH38E3302400	dELS
chr19	35168293	35168640	EH38E3302403	dELS
chr19	35205029	35205245	EH38E4197717	dELS
chr19	35205282	35205544	EH38E3302426	dELS
chr19	35205587	35205744	EH38E3302427	dELS
chr19	35205840	35206105	EH38E0488851	dELS
chr19	35220294	35220574	EH38E3302451	dELS
chr19	35220587	35220929	EH38E1950779	dELS
chr19	35224825	35225128	EH38E3302457	dELS
chr19	35225275	35225514	EH38E3302458	dELS
chr19	35247588	35247823	EH38E3302465	pELS
chr19	35247825	35248168	EH38E1950794	pELS
chr19	35248290	35248507	EH38E1950795	PLS
chr19	35248515	35248849	EH38E1950796	PLS
chr19	35248893	35249058	EH38E4197737	PLS
chr19	35249314	35249529	EH38E4197738	pELS
chr19	35249541	35249696	EH38E3302468	pELS
chr19	35266792	35267039	EH38E3302498	pELS
chr19	35267165	35267483	EH38E3302499	pELS
chr19	35267558	35267809	EH38E3302500	pELS
chr19	35267811	35267998	EH38E3302501	PLS
chr19	35268013	35268303	EH38E3302502	PLS
chr19	35268308	35268605	EH38E3302503	pELS
chr19	35268615	35268771	EH38E4197753	pELS
chr19	35268881	35269184	EH38E3302505	PLS
chr19	35269189	35269339	EH38E3302506	PLS
chr19	35269534	35269880	EH38E3302507	pELS
chr19	35269895	35270066	EH38E3302508	pELS
chr19	35282034	35282381	EH38E3302531	pELS
chr19	35299800	35300139	EH38E3302556	dELS
chr19	35300262	35300506	EH38E3302557	dELS
chr19	35302548	35302775	EH38E3302560	dELS
chr19	35304102	35304371	EH38E3302563	dELS
chr19	35305323	35305510	EH38E3302564	dELS
chr19	35305707	35305877	EH38E3302565	dELS
chr19	35305907	35306248	EH38E3302566	dELS
chr19	35306759	35307018	EH38E3302567	dELS
chr19	35307928	35308269	EH38E1950869	dELS
chr19	35308300	35308451	EH38E3302569	dELS
chr19	35309011	35309203	EH38E1950871	dELS
chr19	35309447	35309794	EH38E3302570	dELS
chr19	35309923	35310095	EH38E3302571	dELS
chr19	35318738	35318986	EH38E3302584	dELS
chr19	35319008	35319357	EH38E1950887	dELS
chr19	35380048	35380379	EH38E1950941	pELS
chr19	35380495	35380803	EH38E3302634	pELS
chr19	35380891	35381055	EH38E3302635	pELS
chr19	35381119	35381325	EH38E3302636	pELS
chr19	35388624	35388972	EH38E3302641	dELS
chr19	35389446	35389788	EH38E1950950	dELS
chr19	35544469	35544781	EH38E3302757	pELS
chr19	35544815	35545061	EH38E3302758	pELS
chr19	35545088	35545321	EH38E3302759	PLS
chr19	35545426	35545765	EH38E3302760	PLS
chr19	35545899	35546240	EH38E3302761	pELS
chr19	35557687	35558026	EH38E3302777	PLS
chr19	35612530	35612876	EH38E1951107	PLS
chr19	35612920	35613121	EH38E1951108	pELS
chr19	35628366	35628566	EH38E1951112	pELS
chr19	35628758	35629106	EH38E4197865	PLS
chr19	35641551	35641823	EH38E3302825	pELS
chr19	35641862	35642083	EH38E3302826	pELS
chr19	35642486	35642793	EH38E4197872	pELS
chr19	35642866	35643163	EH38E3302828	pELS
chr19	35643270	35643498	EH38E3302829	pELS
chr19	35643500	35643845	EH38E3302830	pELS
chr19	35644161	35644311	EH38E3302831	dELS
chr19	35644335	35644685	EH38E3302832	dELS
chr19	35644760	35644999	EH38E3302833	dELS
chr19	35645021	35645370	EH38E3302834	dELS
chr19	35648053	35648403	EH38E3302837	PLS
chr19	35648689	35648905	EH38E4197874	PLS
chr19	35716552	35716710	EH38E4197901	pELS
chr19	35716823	35717144	EH38E1951177	pELS
chr19	35717206	35717358	EH38E3302880	pELS
chr19	35717421	35717771	EH38E3302881	pELS
chr19	35717826	35718152	EH38E3302882	PLS
chr19	35718332	35718606	EH38E3302883	pELS
chr19	35718634	35718791	EH38E3302884	pELS
chr19	35718800	35719098	EH38E3302885	pELS
chr19	35740275	35740428	EH38E3302937	pELS
chr19	35740474	35740821	EH38E1951195	pELS
chr19	35740937	35741152	EH38E1951196	pELS
chr19	35741256	35741419	EH38E3302938	PLS
chr19	35744375	35744556	EH38E3302946	pELS
chr19	35744686	35744855	EH38E4197906	pELS
chr19	35744858	35745183	EH38E3302948	pELS
chr19	35745344	35745692	EH38E1951203	PLS
chr19	35745846	35746006	EH38E3302949	pELS
chr19	35746009	35746315	EH38E3302950	pELS
chr19	35748216	35748566	EH38E3302952	PLS
chr19	35748618	35748799	EH38E1951207	PLS
chr19	35748823	35748982	EH38E1951208	pELS
chr19	35757360	35757710	EH38E3302972	pELS
chr19	35757867	35758217	EH38E4197908	PLS
chr19	35758405	35758700	EH38E3302974	pELS
chr19	35759009	35759182	EH38E3302976	pELS
chr19	35775061	35775249	EH38E3302992	pELS
chr19	35775249	35775599	EH38E3302993	PLS
chr19	35775697	35775980	EH38E3302994	pELS
chr19	35803542	35803746	EH38E3303040	dELS
chr19	35803748	35803951	EH38E1951251	dELS
chr19	35868330	35868678	EH38E3303086	PLS
chr19	35868696	35868856	EH38E3303087	PLS
chr19	35869271	35869614	EH38E3303089	PLS
chr19	35870005	35870232	EH38E3303090	pELS
chr19	35870262	35870417	EH38E3303091	pELS
chr19	35899220	35899525	EH38E3303126	pELS
chr19	35899534	35899747	EH38E1951321	pELS
chr19	35899751	35899998	EH38E1951322	pELS
chr19	35900127	35900320	EH38E3303127	pELS
chr19	35900432	35900747	EH38E3303128	PLS
chr19	35903682	35904032	EH38E3303136	PLS
chr19	35907031	35907366	EH38E3303141	pELS
chr19	35994953	35995297	EH38E3303209	PLS
chr19	35995325	35995486	EH38E1951387	pELS
chr19	35995612	35995882	EH38E4197992	pELS
chr19	36013384	36013536	EH38E3303226	pELS
chr19	36013932	36014108	EH38E3303229	PLS
chr19	36014209	36014558	EH38E3303230	PLS
chr19	36014573	36014799	EH38E4197996	PLS
chr19	36053716	36053943	EH38E3303258	pELS
chr19	36054049	36054250	EH38E3303259	PLS
chr19	36054288	36054636	EH38E3303260	PLS
chr19	36054697	36054872	EH38E3303261	PLS
chr19	36055145	36055437	EH38E3303262	pELS
chr19	36056120	36056456	EH38E1951424	pELS
chr19	36104135	36104485	EH38E3303294	dELS
chr19	36113911	36114181	EH38E3303307	pELS
chr19	36114188	36114468	EH38E4198024	PLS
chr19	36114478	36114689	EH38E4198025	pELS
chr19	36114898	36115059	EH38E4198026	PLS
chr19	36115164	36115514	EH38E3303310	PLS
chr19	36115615	36115776	EH38E3303311	PLS
chr19	36115944	36116166	EH38E1951459	PLS
chr19	36116195	36116410	EH38E3303312	pELS
chr19	36127561	36127746	EH38E3303322	dELS
chr19	36127889	36128236	EH38E1951466	dELS
chr19	36128368	36128549	EH38E3303323	dELS
chr19	36139295	36139514	EH38E1951477	pELS
chr19	36139534	36139805	EH38E3303332	pELS
chr19	36139822	36140171	EH38E3303333	PLS
chr19	36140218	36140368	EH38E1951480	PLS
chr19	36140453	36140752	EH38E3303334	pELS
chr19	36140852	36141053	EH38E3303335	PLS
chr19	36141088	36141426	EH38E3303336	pELS
chr19	36214226	36214379	EH38E3303371	pELS
chr19	36214540	36214846	EH38E3303372	PLS
chr19	36214897	36215247	EH38E1951517	PLS
chr19	36215285	36215471	EH38E1951518	pELS
chr19	36215810	36216115	EH38E1951520	pELS
chr19	36216429	36216637	EH38E3303373	pELS
chr19	36266499	36266848	EH38E3303404	pELS
chr19	36378645	36378810	EH38E3303425	pELS
chr19	36378834	36379022	EH38E3303426	pELS
chr19	36379023	36379361	EH38E3303427	PLS
chr19	36418328	36418482	EH38E3303434	pELS
chr19	36418487	36418836	EH38E1951578	PLS
chr19	36418878	36419118	EH38E3303435	pELS
chr19	36488964	36489147	EH38E3303450	pELS
chr19	36489351	36489694	EH38E3303451	PLS
chr19	36489761	36489966	EH38E3303452	PLS
chr19	36528163	36528502	EH38E3303464	PLS
chr19	36528569	36528856	EH38E3303465	pELS
chr19	36528884	36529103	EH38E3303466	pELS
chr19	36529212	36529557	EH38E3303467	pELS
chr19	36572420	36572627	EH38E1951630	pELS
chr19	36572919	36573237	EH38E3303473	PLS
chr19	36573240	36573391	EH38E3303474	PLS
chr19	36573582	36573739	EH38E3303475	pELS
chr19	36573754	36573927	EH38E3303476	pELS
chr19	36574025	36574372	EH38E3303477	pELS
chr19	36666720	36667070	EH38E1951656	PLS
chr19	36686772	36687109	EH38E3303500	pELS
chr19	36687375	36687725	EH38E3303501	PLS
chr19	36687746	36687919	EH38E1951665	pELS
chr19	36771331	36771501	EH38E3303515	pELS
chr19	36771585	36771935	EH38E3303516	pELS
chr19	36772047	36772244	EH38E1951682	pELS
chr19	36772281	36772437	EH38E1951683	pELS
chr19	36772446	36772652	EH38E1951684	pELS
chr19	36772714	36773012	EH38E3303517	PLS
chr19	36773017	36773177	EH38E3303518	PLS
chr19	36773250	36773415	EH38E3303519	pELS
chr19	36837926	36838190	EH38E3303538	PLS
chr19	36838193	36838431	EH38E4198095	PLS
chr19	36850150	36850500	EH38E3303544	PLS
chr19	36850663	36851013	EH38E3303545	PLS
chr19	36851033	36851201	EH38E3303546	PLS
chr19	37077850	37078016	EH38E1951759	pELS
chr19	37078065	37078415	EH38E1951760	PLS
chr19	37078596	37078747	EH38E1951761	PLS
chr19	37079305	37079464	EH38E3303585	pELS
chr19	37172435	37172617	EH38E1951775	PLS
chr19	37172617	37172967	EH38E3303593	PLS
chr19	37210225	37210431	EH38E1951782	PLS
chr19	37210462	37210812	EH38E1951783	PLS
chr19	37217849	37218197	EH38E1951785	PLS
chr19	37218331	37218550	EH38E1951786	PLS
chr19	37218667	37218924	EH38E1951787	pELS
chr19	37370884	37371234	EH38E3303657	PLS
chr19	37371333	37371487	EH38E3303658	pELS
chr19	37466838	37467112	EH38E3303668	pELS
chr19	37467121	37467275	EH38E3303669	PLS
chr19	37467296	37467646	EH38E3303670	PLS
chr19	37551171	37551521	EH38E3303700	PLS
chr19	37551740	37551917	EH38E1951888	pELS
chr19	37594189	37594416	EH38E3303709	pELS
chr19	37594418	37594590	EH38E3303710	pELS
chr19	37594598	37594948	EH38E4198145	PLS
chr19	37595015	37595365	EH38E4198146	PLS
chr19	37654648	37654820	EH38E3303717	PLS
chr19	37654837	37655067	EH38E3303718	pELS
chr19	37655146	37655296	EH38E3303719	PLS
chr19	37655371	37655705	EH38E4198150	PLS
chr19	37655713	37656010	EH38E3303721	pELS
chr19	37656018	37656192	EH38E3303722	PLS
chr19	37656195	37656381	EH38E3303723	PLS
chr19	37692162	37692509	EH38E3303729	PLS
chr19	37719194	37719536	EH38E3303735	PLS
chr19	37719603	37719952	EH38E1951942	PLS
chr19	37779019	37779368	EH38E3303746	pELS
chr19	37779470	37779625	EH38E4198160	PLS
chr19	37779798	37780003	EH38E3303748	pELS
chr19	37906522	37906869	EH38E1951998	PLS
chr19	37906961	37907310	EH38E1951999	PLS
chr19	37907330	37907560	EH38E3303785	pELS
chr19	38122555	38122731	EH38E1952224	dELS
chr19	38122735	38123084	EH38E3303965	dELS
chr19	38153689	38154039	EH38E4198232	dELS
chr19	38154052	38154402	EH38E1952246	dELS
chr19	38224065	38224415	EH38E3304058	PLS
chr19	38224427	38224591	EH38E3304059	pELS
chr19	38224651	38224827	EH38E3304060	pELS
chr19	38229617	38229966	EH38E1952312	PLS
chr19	38243852	38244199	EH38E3304075	dELS
chr19	38255242	38255413	EH38E4198258	pELS
chr19	38255427	38255764	EH38E3304094	pELS
chr19	38255807	38256038	EH38E4198259	pELS
chr19	38256091	38256251	EH38E3304096	pELS
chr19	38256301	38256503	EH38E3304097	PLS
chr19	38256519	38256802	EH38E3304098	PLS
chr19	38266934	38267160	EH38E3304106	dELS
chr19	38267182	38267499	EH38E3304107	dELS
chr19	38268239	38268468	EH38E3304110	dELS
chr19	38268542	38268891	EH38E1952357	dELS
chr19	38268933	38269113	EH38E3304111	dELS
chr19	38269382	38269536	EH38E4198266	dELS
chr19	38270078	38270427	EH38E3304113	dELS
chr19	38270672	38271021	EH38E3304114	dELS
chr19	38313463	38313802	EH38E3304161	dELS
chr19	38314405	38314754	EH38E3304162	pELS
chr19	38315470	38315652	EH38E3304164	pELS
chr19	38315872	38316221	EH38E3304165	PLS
chr19	38316470	38316652	EH38E3304166	pELS
chr19	38316702	38317052	EH38E4198276	pELS
chr19	38317129	38317470	EH38E1952413	pELS
chr19	38321711	38322058	EH38E3304175	dELS
chr19	38335578	38335928	EH38E3304181	PLS
chr19	38336018	38336185	EH38E3304182	pELS
chr19	38336252	38336601	EH38E3304183	pELS
chr19	38336638	38336818	EH38E1952428	pELS
chr19	38336855	38337204	EH38E3304184	pELS
chr19	38337207	38337388	EH38E3304185	pELS
chr19	38362217	38362424	EH38E3304201	PLS
chr19	38362442	38362784	EH38E3304202	PLS
chr19	38373967	38374317	EH38E4198305	pELS
chr19	38374425	38374775	EH38E3304208	PLS
chr19	38374896	38375063	EH38E3304209	PLS
chr19	38375087	38375272	EH38E3304210	PLS
chr19	38375419	38375663	EH38E4198306	pELS
chr19	38387045	38387341	EH38E3304229	pELS
chr19	38387354	38387522	EH38E3304230	pELS
chr19	38387654	38387945	EH38E3304231	pELS
chr19	38388003	38388350	EH38E3304232	PLS
chr19	38388468	38388747	EH38E1952467	PLS
chr19	38402694	38402847	EH38E3304251	pELS
chr19	38402859	38403209	EH38E3304252	PLS
chr19	38403498	38403683	EH38E3304253	pELS
chr19	38413007	38413291	EH38E3304261	dELS
chr19	38417592	38417756	EH38E3304265	dELS
chr19	38417776	38418076	EH38E3304266	dELS
chr19	38426074	38426415	EH38E1952498	PLS
chr19	38433448	38433790	EH38E3304282	PLS
chr19	38434656	38435005	EH38E3304283	pELS
chr19	38452724	38452875	EH38E4198333	dELS
chr19	38452952	38453286	EH38E3304307	dELS
chr19	38543397	38543657	EH38E3304371	dELS
chr19	38543709	38543890	EH38E3304372	dELS
chr19	38543992	38544342	EH38E3304373	dELS
chr19	38544354	38544647	EH38E1952551	dELS
chr19	38544878	38545225	EH38E3304374	dELS
chr19	38556795	38557084	EH38E1952561	dELS
chr19	38557325	38557582	EH38E1952562	dELS
chr19	38596117	38596419	EH38E4198387	PLS
chr19	38596426	38596628	EH38E4198388	PLS
chr19	38617965	38618315	EH38E1952587	PLS
chr19	38618335	38618536	EH38E1952588	pELS
chr19	38618825	38619175	EH38E1952589	PLS
chr19	38619761	38620041	EH38E3304421	pELS
chr19	38632526	38632769	EH38E1952596	dELS
chr19	38636072	38636334	EH38E3304431	dELS
chr19	38636888	38637238	EH38E3304432	dELS
chr19	38647360	38647708	EH38E3304444	PLS
chr19	38647886	38648038	EH38E4198414	pELS
chr19	38648101	38648451	EH38E3304445	pELS
chr19	38649159	38649385	EH38E3304447	pELS
chr19	38649398	38649739	EH38E3304448	pELS
chr19	38649797	38650099	EH38E3304449	dELS
chr19	38650128	38650451	EH38E3304450	dELS
chr19	38651292	38651640	EH38E1952621	dELS
chr19	38652182	38652432	EH38E1952623	dELS
chr19	38652466	38652702	EH38E3304454	dELS
chr19	38652711	38652885	EH38E3304455	dELS
chr19	38653035	38653372	EH38E1952625	dELS
chr19	38664303	38664461	EH38E1952649	dELS
chr19	38664463	38664614	EH38E3304472	dELS
chr19	38664642	38664980	EH38E3304473	dELS
chr19	38665131	38665418	EH38E3304474	dELS
chr19	38667106	38667421	EH38E1952657	dELS
chr19	38671027	38671193	EH38E1952663	dELS
chr19	38674470	38674734	EH38E3304490	dELS
chr19	38674756	38675102	EH38E1952668	dELS
chr19	38675602	38675942	EH38E3304491	dELS
chr19	38676219	38676567	EH38E3304492	dELS
chr19	38676700	38676903	EH38E3304493	dELS
chr19	38681062	38681410	EH38E3304502	dELS
chr19	38681444	38681782	EH38E3304503	dELS
chr19	38683398	38683592	EH38E3304506	dELS
chr19	38683617	38683967	EH38E3304507	dELS
chr19	38684033	38684292	EH38E3304508	dELS
chr19	38684384	38684627	EH38E3304509	dELS
chr19	38685774	38686097	EH38E1952684	dELS
chr19	38686097	38686428	EH38E1952685	dELS
chr19	38686558	38686898	EH38E3304510	dELS
chr19	38688829	38689147	EH38E3304511	dELS
chr19	38689409	38689756	EH38E3304512	dELS
chr19	38728192	38728542	EH38E3304574	dELS
chr19	38734356	38734557	EH38E3304588	dELS
chr19	38736019	38736354	EH38E3304593	dELS
chr19	38736392	38736552	EH38E3304594	pELS
chr19	38736707	38736888	EH38E3304595	pELS
chr19	38736917	38737257	EH38E3304596	pELS
chr19	38819225	38819575	EH38E1952806	pELS
chr19	38819646	38819834	EH38E1952807	pELS
chr19	38831136	38831485	EH38E3304668	pELS
chr19	38831502	38831699	EH38E3304669	PLS
chr19	38831764	38832109	EH38E1952824	PLS
chr19	38832131	38832366	EH38E1952825	pELS
chr19	38848451	38848778	EH38E1952852	pELS
chr19	38848865	38849066	EH38E3304698	pELS
chr19	38849239	38849589	EH38E3304699	pELS
chr19	38849596	38849761	EH38E3304700	pELS
chr19	38849976	38850219	EH38E3304701	PLS
chr19	38850237	38850560	EH38E3304702	pELS
chr19	38850584	38850887	EH38E3304703	pELS
chr19	38850893	38851167	EH38E3304704	pELS
chr19	38851204	38851552	EH38E3304705	pELS
chr19	38851581	38851743	EH38E3304706	pELS
chr19	38851870	38852213	EH38E3304707	pELS
chr19	38852232	38852421	EH38E3304708	PLS
chr19	38852534	38852879	EH38E4198502	pELS
chr19	38852881	38853039	EH38E4198503	pELS
chr19	38859668	38859857	EH38E3304719	dELS
chr19	38859863	38860111	EH38E3304720	dELS
chr19	38877957	38878305	EH38E1952895	PLS
chr19	38878308	38878547	EH38E3304743	PLS
chr19	38898944	38899120	EH38E3304770	pELS
chr19	38899569	38899919	EH38E3304772	PLS
chr19	38900073	38900249	EH38E3304773	PLS
chr19	38900456	38900622	EH38E3304774	pELS
chr19	38930048	38930233	EH38E3304815	PLS
chr19	38930415	38930624	EH38E4198537	pELS
chr19	38930641	38930991	EH38E3304817	PLS
chr19	38931300	38931502	EH38E4198538	pELS
chr19	38931530	38931712	EH38E4198539	pELS
chr19	38974708	38974931	EH38E3304842	pELS
chr19	38974941	38975165	EH38E1952970	PLS
chr19	38975264	38975539	EH38E1952971	pELS
chr19	38975626	38975961	EH38E3304843	PLS
chr19	38976032	38976338	EH38E1952973	pELS
chr19	38976453	38976799	EH38E1952974	pELS
chr19	39030925	39031090	EH38E3304866	pELS
chr19	39031090	39031240	EH38E3304867	pELS
chr19	39031329	39031540	EH38E3304868	pELS
chr19	39031542	39031795	EH38E3304869	pELS
chr19	39032541	39032710	EH38E1953006	PLS
chr19	39046135	39046484	EH38E1953017	dELS
chr19	39125546	39125893	EH38E1953072	PLS
chr19	39125925	39126085	EH38E4198615	PLS
chr19	39204831	39205180	EH38E3305070	pELS
chr19	39253436	39253680	EH38E1953180	pELS
chr19	39254482	39254773	EH38E3305094	pELS
chr19	39254968	39255292	EH38E3305095	pELS
chr19	39258324	39258638	EH38E3305097	dELS
chr19	39258657	39258953	EH38E3305098	dELS
chr19	39259211	39259435	EH38E3305099	dELS
chr19	39308408	39308752	EH38E1953216	dELS
chr19	39308988	39309281	EH38E3305127	dELS
chr19	39310587	39310936	EH38E1953219	dELS
chr19	39311055	39311284	EH38E3305131	dELS
chr19	39319876	39320226	EH38E3305147	pELS
chr19	39320250	39320467	EH38E3305148	pELS
chr19	39320537	39320729	EH38E3305149	pELS
chr19	39320743	39321032	EH38E3305150	PLS
chr19	39335125	39335470	EH38E3305169	pELS
chr19	39335603	39335880	EH38E3305170	pELS
chr19	39335925	39336275	EH38E1953240	PLS
chr19	39341315	39341622	EH38E3305175	pELS
chr19	39341733	39341893	EH38E3305176	PLS
chr19	39341901	39342062	EH38E3305177	PLS
chr19	39342071	39342421	EH38E3305178	PLS
chr19	39342936	39343227	EH38E4198697	pELS
chr19	39347916	39348263	EH38E3305184	dELS
chr19	39351505	39351855	EH38E3305187	dELS
chr19	39352412	39352720	EH38E3305189	dELS
chr19	39356125	39356404	EH38E3305191	pELS
chr19	39356577	39356922	EH38E3305192	PLS
chr19	39390445	39390637	EH38E3305231	pELS
chr19	39390639	39390855	EH38E3305232	pELS
chr19	39390899	39391077	EH38E4198704	PLS
chr19	39391088	39391437	EH38E1953290	PLS
chr19	39391503	39391678	EH38E1953291	PLS
chr19	39397706	39397950	EH38E3305239	dELS
chr19	39398400	39398749	EH38E1953297	dELS
chr19	39398782	39399024	EH38E4198710	dELS
chr19	39401225	39401384	EH38E3305244	pELS
chr19	39401462	39401811	EH38E1953303	pELS
chr19	39401879	39402062	EH38E3305245	pELS
chr19	39402134	39402484	EH38E1953305	pELS
chr19	39402615	39402963	EH38E3305246	PLS
chr19	39403435	39403592	EH38E3305248	pELS
chr19	39403607	39403763	EH38E3305249	pELS
chr19	39403812	39404162	EH38E3305250	pELS
chr19	39405737	39405986	EH38E3305256	pELS
chr19	39406024	39406266	EH38E3305257	pELS
chr19	39406347	39406638	EH38E3305258	pELS
chr19	39406736	39406981	EH38E3305259	PLS
chr19	39407094	39407245	EH38E3305260	pELS
chr19	39407280	39407495	EH38E3305261	pELS
chr19	39407500	39407850	EH38E3305262	pELS
chr19	39408856	39409205	EH38E1953323	pELS
chr19	39409448	39409685	EH38E3305266	PLS
chr19	39409713	39409914	EH38E4198716	PLS
chr19	39409931	39410269	EH38E3305268	pELS
chr19	39410276	39410436	EH38E3305269	pELS
chr19	39410685	39410898	EH38E3305270	pELS
chr19	39411156	39411399	EH38E1953329	pELS
chr19	39411399	39411578	EH38E1953330	pELS
chr19	39411920	39412094	EH38E1953332	pELS
chr19	39412217	39412565	EH38E1953333	pELS
chr19	39412708	39412918	EH38E1953334	PLS
