chrom	start	end	rDHS	cCRE_type	gene_id	strand
chr19	34404640	34404918	EH38E3301953	PLS	ENSG00000126249.8	+
chr19	34427985	34428203	EH38E3301959	PLS	ENSG00000267024.1	
chr19	34428216	34428565	EH38E3301960	PLS	ENSG00000126261.13	+
chr19	34428216	34428565	EH38E3301960	PLS	ENSG00000267024.1	
chr19	34428620	34428907	EH38E3301961	PLS	ENSG00000126261.13	+
chr19	34731576	34731812	EH38E3302077	dELS		
chr19	34733768	34734045	EH38E3302081	PLS	ENSG00000274104.1	
chr19	34734045	34734370	EH38E1950439	PLS	ENSG00000197841.15	+
chr19	34734374	34734669	EH38E3302082	PLS	ENSG00000197841.15	+
chr19	34773071	34773420	EH38E3302091	PLS	ENSG00000153896.19	-
chr19	34870059	34870351	EH38E3302116	dELS		
chr19	34920400	34920551	EH38E3302123	dELS		
chr19	34920564	34920765	EH38E3302124	dELS		
chr19	34926718	34927065	EH38E1950488	PLS	ENSG00000168661.15	+
chr19	34926718	34927065	EH38E1950488	PLS	ENSG00000270876.1	
chr19	34964027	34964375	EH38E3302138	PLS	ENSG00000180884.10	-
chr19	35000137	35000487	EH38E4197660	PLS	ENSG00000089351.15	+
chr19	35000137	35000487	EH38E4197660	PLS	ENSG00000269303.1	
chr19	35003347	35003697	EH38E3302177	dELS		
chr19	35030275	35030624	EH38E3302210	PLS	ENSG00000105711.14	+
chr19	35030651	35030882	EH38E3302211	PLS	ENSG00000105711.14	+
chr19	35031017	35031353	EH38E3302212	PLS	ENSG00000105711.14	+
chr19	35142958	35143306	EH38E3302362	PLS	ENSG00000221946.8	+
chr19	35154522	35154853	EH38E3302382	PLS	ENSG00000089327.15	
chr19	35154947	35155285	EH38E3302383	PLS	ENSG00000089327.15	
chr19	35161457	35161626	EH38E1950724	dELS		
chr19	35166203	35166382	EH38E3302398	dELS		
chr19	35166550	35166900	EH38E3302399	dELS		
chr19	35166976	35167310	EH38E3302400	dELS		
chr19	35168293	35168640	EH38E3302403	dELS		
chr19	35205029	35205245	EH38E4197717	dELS		
chr19	35205282	35205544	EH38E3302426	dELS		
chr19	35205587	35205744	EH38E3302427	dELS		
chr19	35205840	35206105	EH38E0488851	dELS		
chr19	35220294	35220574	EH38E3302451	dELS		
chr19	35220587	35220929	EH38E1950779	dELS		
chr19	35224825	35225128	EH38E3302457	dELS		
chr19	35225275	35225514	EH38E3302458	dELS		
chr19	35248290	35248507	EH38E1950795	PLS	ENSG00000105699.17	+
chr19	35248515	35248849	EH38E1950796	PLS	ENSG00000105699.17	+
chr19	35248893	35249058	EH38E4197737	PLS	ENSG00000105699.17	+
chr19	35267811	35267998	EH38E3302501	PLS	ENSG00000288942.1	
chr19	35268013	35268303	EH38E3302502	PLS	ENSG00000288942.1	
chr19	35268881	35269184	EH38E3302505	PLS	ENSG00000105698.16	+
chr19	35269189	35269339	EH38E3302506	PLS	ENSG00000105698.16	+
chr19	35299800	35300139	EH38E3302556	dELS		
chr19	35300262	35300506	EH38E3302557	dELS		
chr19	35302548	35302775	EH38E3302560	dELS		
chr19	35304102	35304371	EH38E3302563	dELS		
chr19	35305323	35305510	EH38E3302564	dELS		
chr19	35305707	35305877	EH38E3302565	dELS		
chr19	35305907	35306248	EH38E3302566	dELS		
chr19	35306759	35307018	EH38E3302567	dELS		
chr19	35307928	35308269	EH38E1950869	dELS		
chr19	35308300	35308451	EH38E3302569	dELS		
chr19	35309011	35309203	EH38E1950871	dELS		
chr19	35309447	35309794	EH38E3302570	dELS		
chr19	35309923	35310095	EH38E3302571	dELS		
chr19	35318738	35318986	EH38E3302584	dELS		
chr19	35319008	35319357	EH38E1950887	dELS		
chr19	35388624	35388972	EH38E3302641	dELS		
chr19	35389446	35389788	EH38E1950950	dELS		
chr19	35545088	35545321	EH38E3302759	PLS	ENSG00000236144.9	
chr19	35545426	35545765	EH38E3302760	PLS	ENSG00000105677.12	+
chr19	35545426	35545765	EH38E3302760	PLS	ENSG00000236144.9	
chr19	35557687	35558026	EH38E3302777	PLS	ENSG00000283907.1	
chr19	35612530	35612876	EH38E1951107	PLS	ENSG00000249115.9	+
chr19	35612530	35612876	EH38E1951107	PLS	ENSG00000267626.1	
chr19	35628758	35629106	EH38E4197865	PLS	ENSG00000126254.12	+
chr19	35644161	35644311	EH38E3302831	dELS		
chr19	35644335	35644685	EH38E3302832	dELS		
chr19	35644760	35644999	EH38E3302833	dELS		
chr19	35645021	35645370	EH38E3302834	dELS		
chr19	35648053	35648403	EH38E3302837	PLS	ENSG00000126267.11	+
chr19	35648689	35648905	EH38E4197874	PLS	ENSG00000126267.11	+
chr19	35717826	35718152	EH38E3302882	PLS	ENSG00000272333.8	+
chr19	35741256	35741419	EH38E3302938	PLS	ENSG00000126246.10	-
chr19	35745344	35745692	EH38E1951203	PLS	ENSG00000161265.15	-
chr19	35745344	35745692	EH38E1951203	PLS	ENSG00000188223.9	+
chr19	35745344	35745692	EH38E1951203	PLS	ENSG00000205155.8	+
chr19	35745344	35745692	EH38E1951203	PLS	ENSG00000267120.3	-
chr19	35748216	35748566	EH38E3302952	PLS	ENSG00000267796.8	+
chr19	35748618	35748799	EH38E1951207	PLS	ENSG00000267796.8	+
chr19	35757867	35758217	EH38E4197908	PLS	ENSG00000167595.16	+
chr19	35775249	35775599	EH38E3302993	PLS	ENSG00000004777.19	+
chr19	35803542	35803746	EH38E3303040	dELS		
chr19	35803748	35803951	EH38E1951251	dELS		
chr19	35868330	35868678	EH38E3303086	PLS	ENSG00000105290.13	
chr19	35868696	35868856	EH38E3303087	PLS	ENSG00000105290.13	
chr19	35869271	35869614	EH38E3303089	PLS	ENSG00000105290.13	
chr19	35900432	35900747	EH38E3303128	PLS	ENSG00000167604.15	
chr19	35903682	35904032	EH38E3303136	PLS	ENSG00000280194.1	-
chr19	35994953	35995297	EH38E3303209	PLS	ENSG00000205138.4	+
chr19	36013932	36014108	EH38E3303229	PLS	ENSG00000239382.11	-
chr19	36014209	36014558	EH38E3303230	PLS	ENSG00000239382.11	-
chr19	36014209	36014558	EH38E3303230	PLS	ENSG00000248101.2	-
chr19	36014209	36014558	EH38E3303230	PLS	ENSG00000267698.2	
chr19	36014573	36014799	EH38E4197996	PLS	ENSG00000267698.2	
chr19	36054049	36054250	EH38E3303259	PLS	ENSG00000161277.11	-
chr19	36054288	36054636	EH38E3303260	PLS	ENSG00000161277.11	-
chr19	36054697	36054872	EH38E3303261	PLS	ENSG00000075702.19	+
chr19	36104135	36104485	EH38E3303294	dELS		
chr19	36114188	36114468	EH38E4198024	PLS	ENSG00000279504.1	+
chr19	36114898	36115059	EH38E4198026	PLS	ENSG00000105258.9	-
chr19	36115164	36115514	EH38E3303310	PLS	ENSG00000105254.12	+
chr19	36115615	36115776	EH38E3303311	PLS	ENSG00000105254.12	+
chr19	36115944	36116166	EH38E1951459	PLS	ENSG00000105254.12	+
chr19	36127561	36127746	EH38E3303322	dELS		
chr19	36127889	36128236	EH38E1951466	dELS		
chr19	36128368	36128549	EH38E3303323	dELS		
chr19	36139822	36140171	EH38E3303333	PLS	ENSG00000126247.11	+
chr19	36140218	36140368	EH38E1951480	PLS	ENSG00000126247.11	+
chr19	36140852	36141053	EH38E3303335	PLS	ENSG00000126247.11	+
chr19	36214540	36214846	EH38E3303372	PLS	ENSG00000167635.12	+
chr19	36214540	36214846	EH38E3303372	PLS	ENSG00000196357.12	-
chr19	36214897	36215247	EH38E1951517	PLS	ENSG00000167635.12	+
chr19	36214897	36215247	EH38E1951517	PLS	ENSG00000196357.12	-
chr19	36379023	36379361	EH38E3303427	PLS	ENSG00000142065.14	-
chr19	36418487	36418836	EH38E1951578	PLS	ENSG00000181007.9	-
chr19	36489351	36489694	EH38E3303451	PLS	ENSG00000186017.16	-
chr19	36489351	36489694	EH38E3303451	PLS	ENSG00000267309.1	
chr19	36489761	36489966	EH38E3303452	PLS	ENSG00000186017.16	-
chr19	36528163	36528502	EH38E3303464	PLS	ENSG00000228629.2	
chr19	36528163	36528502	EH38E3303464	PLS	ENSG00000254004.7	-
chr19	36572919	36573237	EH38E3303473	PLS	ENSG00000233527.10	
chr19	36573240	36573391	EH38E3303474	PLS	ENSG00000186020.13	-
chr19	36573240	36573391	EH38E3303474	PLS	ENSG00000233527.10	
chr19	36666720	36667070	EH38E1951656	PLS	ENSG00000197808.13	
chr19	36687375	36687725	EH38E3303501	PLS	ENSG00000189042.14	+
chr19	36687375	36687725	EH38E3303501	PLS	ENSG00000225975.8	
chr19	36772714	36773012	EH38E3303517	PLS	ENSG00000267041.6	-
chr19	36773017	36773177	EH38E3303518	PLS	ENSG00000267260.3	
chr19	36837926	36838190	EH38E3303538	PLS	ENSG00000197863.9	-
chr19	36838193	36838431	EH38E4198095	PLS	ENSG00000197863.9	-
chr19	36850150	36850500	EH38E3303544	PLS	ENSG00000197863.9	-
chr19	36850150	36850500	EH38E3303544	PLS	ENSG00000251247.12	
chr19	36850663	36851013	EH38E3303545	PLS	ENSG00000197863.9	-
chr19	36850663	36851013	EH38E3303545	PLS	ENSG00000251247.12	
chr19	36851033	36851201	EH38E3303546	PLS	ENSG00000251247.12	
chr19	37078065	37078415	EH38E1951760	PLS	ENSG00000197050.11	+
chr19	37078596	37078747	EH38E1951761	PLS	ENSG00000267345.1	
chr19	37172435	37172617	EH38E1951775	PLS	ENSG00000196967.11	-
chr19	37172617	37172967	EH38E3303593	PLS	ENSG00000196967.11	-
chr19	37210225	37210431	EH38E1951782	PLS	ENSG00000245680.11	-
chr19	37210462	37210812	EH38E1951783	PLS	ENSG00000245680.11	-
chr19	37217849	37218197	EH38E1951785	PLS	ENSG00000188283.12	+
chr19	37218331	37218550	EH38E1951786	PLS	ENSG00000188283.12	+
chr19	37370884	37371234	EH38E3303657	PLS	ENSG00000189164.15	+
chr19	37467121	37467275	EH38E3303669	PLS	ENSG00000196437.12	-
chr19	37467296	37467646	EH38E3303670	PLS	ENSG00000196437.12	-
chr19	37551171	37551521	EH38E3303700	PLS	ENSG00000171817.17	+
chr19	37551171	37551521	EH38E3303700	PLS	ENSG00000267470.6	
chr19	37594598	37594948	EH38E4198145	PLS	ENSG00000171817.17	+
chr19	37594598	37594948	EH38E4198145	PLS	ENSG00000180479.14	
chr19	37595015	37595365	EH38E4198146	PLS	ENSG00000171817.17	+
chr19	37654648	37654820	EH38E3303717	PLS	ENSG00000120784.17	-
chr19	37655146	37655296	EH38E3303719	PLS	ENSG00000120784.17	-
chr19	37655371	37655705	EH38E4198150	PLS	ENSG00000120784.17	-
chr19	37656018	37656192	EH38E3303722	PLS	ENSG00000120784.17	-
chr19	37656195	37656381	EH38E3303723	PLS	ENSG00000120784.17	-
chr19	37692162	37692509	EH38E3303729	PLS	ENSG00000196381.11	
chr19	37719194	37719536	EH38E3303735	PLS	ENSG00000198182.13	-
chr19	37719603	37719952	EH38E1951942	PLS	ENSG00000198182.13	-
chr19	37779470	37779625	EH38E4198160	PLS	ENSG00000189144.15	-
chr19	37906522	37906869	EH38E1951998	PLS	ENSG00000171804.11	-
chr19	37906961	37907310	EH38E1951999	PLS	ENSG00000105738.11	+
chr19	38122555	38122731	EH38E1952224	dELS		
chr19	38122735	38123084	EH38E3303965	dELS		
chr19	38153689	38154039	EH38E4198232	dELS		
chr19	38154052	38154402	EH38E1952246	dELS		
chr19	38224065	38224415	EH38E3304058	PLS	ENSG00000011332.22	-
chr19	38229617	38229966	EH38E1952312	PLS	ENSG00000011332.22	-
chr19	38243852	38244199	EH38E3304075	dELS		
chr19	38256301	38256503	EH38E3304097	PLS	ENSG00000167641.11	-
chr19	38256519	38256802	EH38E3304098	PLS	ENSG00000167641.11	-
chr19	38266934	38267160	EH38E3304106	dELS		
chr19	38267182	38267499	EH38E3304107	dELS		
chr19	38268239	38268468	EH38E3304110	dELS		
chr19	38268542	38268891	EH38E1952357	dELS		
chr19	38268933	38269113	EH38E3304111	dELS		
chr19	38269382	38269536	EH38E4198266	dELS		
chr19	38270078	38270427	EH38E3304113	dELS		
chr19	38270672	38271021	EH38E3304114	dELS		
chr19	38313463	38313802	EH38E3304161	dELS		
chr19	38315872	38316221	EH38E3304165	PLS	ENSG00000167645.17	-
chr19	38321711	38322058	EH38E3304175	dELS		
chr19	38335578	38335928	EH38E3304181	PLS	ENSG00000099338.23	+
chr19	38362217	38362424	EH38E3304201	PLS	ENSG00000266963.1	-
chr19	38362442	38362784	EH38E3304202	PLS	ENSG00000266963.1	-
chr19	38374425	38374775	EH38E3304208	PLS	ENSG00000099341.12	
chr19	38374896	38375063	EH38E3304209	PLS	ENSG00000099341.12	
chr19	38375087	38375272	EH38E3304210	PLS	ENSG00000099341.12	
chr19	38388003	38388350	EH38E3304232	PLS	ENSG00000179168.15	-
chr19	38388468	38388747	EH38E1952467	PLS	ENSG00000188766.13	+
chr19	38402859	38403209	EH38E3304252	PLS	ENSG00000130244.13	+
chr19	38413007	38413291	EH38E3304261	dELS		
chr19	38417592	38417756	EH38E3304265	dELS		
chr19	38417776	38418076	EH38E3304266	dELS		
chr19	38426074	38426415	EH38E1952498	PLS	ENSG00000171777.16	
chr19	38433448	38433790	EH38E3304282	PLS	ENSG00000196218.14	
chr19	38452724	38452875	EH38E4198333	dELS		
chr19	38452952	38453286	EH38E3304307	dELS		
chr19	38543397	38543657	EH38E3304371	dELS		
chr19	38543709	38543890	EH38E3304372	dELS		
chr19	38543992	38544342	EH38E3304373	dELS		
chr19	38544354	38544647	EH38E1952551	dELS		
chr19	38544878	38545225	EH38E3304374	dELS		
chr19	38556795	38557084	EH38E1952561	dELS		
chr19	38557325	38557582	EH38E1952562	dELS		
chr19	38596117	38596419	EH38E4198387	PLS	ENSG00000267291.1	
chr19	38596426	38596628	EH38E4198388	PLS	ENSG00000267291.1	
chr19	38617965	38618315	EH38E1952587	PLS	ENSG00000104814.13	-
chr19	38618825	38619175	EH38E1952589	PLS	ENSG00000104814.13	-
chr19	38618825	38619175	EH38E1952589	PLS	ENSG00000178982.10	+
chr19	38632526	38632769	EH38E1952596	dELS		
chr19	38636072	38636334	EH38E3304431	dELS		
chr19	38636888	38637238	EH38E3304432	dELS		
chr19	38647360	38647708	EH38E3304444	PLS	ENSG00000130402.13	
chr19	38649797	38650099	EH38E3304449	dELS		
chr19	38650128	38650451	EH38E3304450	dELS		
chr19	38651292	38651640	EH38E1952621	dELS		
chr19	38652182	38652432	EH38E1952623	dELS		
chr19	38652466	38652702	EH38E3304454	dELS		
chr19	38652711	38652885	EH38E3304455	dELS		
chr19	38653035	38653372	EH38E1952625	dELS		
chr19	38664303	38664461	EH38E1952649	dELS		
chr19	38664463	38664614	EH38E3304472	dELS		
chr19	38664642	38664980	EH38E3304473	dELS		
chr19	38665131	38665418	EH38E3304474	dELS		
chr19	38667106	38667421	EH38E1952657	dELS		
chr19	38671027	38671193	EH38E1952663	dELS		
chr19	38674470	38674734	EH38E3304490	dELS		
chr19	38674756	38675102	EH38E1952668	dELS		
chr19	38675602	38675942	EH38E3304491	dELS		
chr19	38676219	38676567	EH38E3304492	dELS		
chr19	38676700	38676903	EH38E3304493	dELS		
chr19	38681062	38681410	EH38E3304502	dELS		
chr19	38681444	38681782	EH38E3304503	dELS		
chr19	38683398	38683592	EH38E3304506	dELS		
chr19	38683617	38683967	EH38E3304507	dELS		
chr19	38684033	38684292	EH38E3304508	dELS		
chr19	38684384	38684627	EH38E3304509	dELS		
chr19	38685774	38686097	EH38E1952684	dELS		
chr19	38686097	38686428	EH38E1952685	dELS		
chr19	38686558	38686898	EH38E3304510	dELS		
chr19	38688829	38689147	EH38E3304511	dELS		
chr19	38689409	38689756	EH38E3304512	dELS		
chr19	38728192	38728542	EH38E3304574	dELS		
chr19	38734356	38734557	EH38E3304588	dELS		
chr19	38736019	38736354	EH38E3304593	dELS		
chr19	38831502	38831699	EH38E3304669	PLS	ENSG00000104823.9	-
chr19	38831764	38832109	EH38E1952824	PLS	ENSG00000104823.9	-
chr19	38849976	38850219	EH38E3304701	PLS	ENSG00000104824.18	-
chr19	38852232	38852421	EH38E3304708	PLS	ENSG00000104824.18	-
chr19	38859668	38859857	EH38E3304719	dELS		
chr19	38859863	38860111	EH38E3304720	dELS		
chr19	38877957	38878305	EH38E1952895	PLS	ENSG00000187994.14	-
chr19	38878308	38878547	EH38E3304743	PLS	ENSG00000187994.14	-
chr19	38899569	38899919	EH38E3304772	PLS	ENSG00000068903.21	-
chr19	38899569	38899919	EH38E3304772	PLS	ENSG00000104825.17	+
chr19	38900073	38900249	EH38E3304773	PLS	ENSG00000104825.17	+
chr19	38930048	38930233	EH38E3304815	PLS	ENSG00000104835.15	-
chr19	38930641	38930991	EH38E3304817	PLS	ENSG00000104835.15	-
chr19	38930641	38930991	EH38E3304817	PLS	ENSG00000128626.12	+
chr19	38974941	38975165	EH38E1952970	PLS	ENSG00000287271.1	+
chr19	38975626	38975961	EH38E3304843	PLS	ENSG00000269190.6	-
chr19	39032541	39032710	EH38E1953006	PLS	ENSG00000161243.9	
chr19	39046135	39046484	EH38E1953017	dELS		
chr19	39125546	39125893	EH38E1953072	PLS	ENSG00000130669.17	+
chr19	39125925	39126085	EH38E4198615	PLS	ENSG00000130669.17	+
chr19	39258324	39258638	EH38E3305097	dELS		
chr19	39258657	39258953	EH38E3305098	dELS		
chr19	39259211	39259435	EH38E3305099	dELS		
chr19	39308408	39308752	EH38E1953216	dELS		
chr19	39308988	39309281	EH38E3305127	dELS		
chr19	39310587	39310936	EH38E1953219	dELS		
chr19	39311055	39311284	EH38E3305131	dELS		
chr19	39320743	39321032	EH38E3305150	PLS	ENSG00000128011.5	-
chr19	39335925	39336275	EH38E1953240	PLS	ENSG00000130755.13	-
chr19	39341733	39341893	EH38E3305176	PLS	ENSG00000269246.1	
chr19	39341901	39342062	EH38E3305177	PLS	ENSG00000269246.1	
chr19	39342071	39342421	EH38E3305178	PLS	ENSG00000130755.13	-
chr19	39342071	39342421	EH38E3305178	PLS	ENSG00000179134.16	+
chr19	39347916	39348263	EH38E3305184	dELS		
chr19	39351505	39351855	EH38E3305187	dELS		
chr19	39352412	39352720	EH38E3305189	dELS		
chr19	39356577	39356922	EH38E3305192	PLS	ENSG00000179134.16	+
chr19	39390899	39391077	EH38E4198704	PLS	ENSG00000006712.15	-
chr19	39391088	39391437	EH38E1953290	PLS	ENSG00000006712.15	-
chr19	39391088	39391437	EH38E1953290	PLS	ENSG00000063322.15	+
chr19	39391503	39391678	EH38E1953291	PLS	ENSG00000063322.15	+
chr19	39397706	39397950	EH38E3305239	dELS		
chr19	39398400	39398749	EH38E1953297	dELS		
chr19	39398782	39399024	EH38E4198710	dELS		
chr19	39402615	39402963	EH38E3305246	PLS	ENSG00000288919.1	
chr19	39406736	39406981	EH38E3305259	PLS	ENSG00000128016.7	
chr19	39409448	39409685	EH38E3305266	PLS	ENSG00000266559.1	-
chr19	39409713	39409914	EH38E4198716	PLS	ENSG00000266559.1	-
chr19	39412708	39412918	EH38E1953334	PLS	ENSG00000090924.15	+
chr19	39413052	39413265	EH38E3305271	PLS	ENSG00000090924.15	+
chr19	39413336	39413608	EH38E4198717	PLS	ENSG00000090924.15	+
chr19	39413620	39413789	EH38E4198718	PLS	ENSG00000090924.15	+
chr19	39430760	39431109	EH38E1953366	dELS		
chr19	39431314	39431494	EH38E3305302	dELS		
chr19	39435879	39436229	EH38E3305311	PLS	ENSG00000105193.9	-
chr19	39445354	39445704	EH38E1953391	PLS	ENSG00000196235.14	+
chr19	39480593	39480942	EH38E1953415	PLS	ENSG00000105197.11	+
chr19	39502811	39503159	EH38E1953432	dELS		
chr19	39507083	39507428	EH38E1953433	dELS		
chr19	39518494	39518791	EH38E3305407	dELS		
chr19	39518807	39518963	EH38E1953443	dELS		
chr19	39519101	39519314	EH38E3305408	dELS		
chr19	39520161	39520488	EH38E3305411	dELS		
chr19	39532158	39532414	EH38E1953452	PLS	ENSG00000269792.1	
chr19	39532724	39533067	EH38E1953454	PLS	ENSG00000176401.6	-
chr19	39540044	39540385	EH38E1953460	PLS	ENSG00000176396.11	-
chr19	39833523	39833871	EH38E3305584	PLS	ENSG00000105204.14	-
chr19	39834065	39834415	EH38E3305585	PLS	ENSG00000105204.14	-
chr19	39839720	39840061	EH38E3305589	dELS		
chr19	39840080	39840245	EH38E3305590	dELS		
chr19	39842401	39842748	EH38E3305594	dELS		
chr19	39842820	39843061	EH38E3305595	dELS		
chr19	39846257	39846604	EH38E3305599	PLS	ENSG00000105202.9	-
chr19	39970882	39971232	EH38E1953726	PLS	ENSG00000013275.8	+
chr19	39996846	39997189	EH38E1953742	PLS	ENSG00000187187.14	+
chr19	40005735	40006055	EH38E3305731	dELS		
chr19	40006358	40006697	EH38E1953749	dELS		
chr19	40055873	40056068	EH38E3305744	PLS	ENSG00000128000.17	-
chr19	40056077	40056372	EH38E1953770	PLS	ENSG00000128000.17	-
chr19	40090252	40090547	EH38E3305753	PLS	ENSG00000197782.15	-
chr19	40090584	40090781	EH38E1953788	PLS	ENSG00000269296.1	
chr19	40090793	40091073	EH38E1953789	PLS	ENSG00000197782.15	-
chr19	40090793	40091073	EH38E1953789	PLS	ENSG00000269749.1	-
chr19	40191241	40191553	EH38E3305790	PLS	ENSG00000130758.8	+
chr19	40209030	40209202	EH38E3305804	dELS		
chr19	40209215	40209367	EH38E3305805	dELS		
chr19	40231576	40231848	EH38E3305833	dELS		
chr19	40231893	40232144	EH38E3305834	dELS		
chr19	40232186	40232370	EH38E3305835	dELS		
chr19	40232494	40232764	EH38E3305836	dELS		
chr19	40267510	40267723	EH38E1953916	dELS		
chr19	40268562	40268908	EH38E1953917	dELS		
chr19	40270407	40270752	EH38E3305897	dELS		
chr19	40272389	40272605	EH38E1953922	dELS		
chr19	40272790	40273140	EH38E1953923	dELS		
chr19	40275470	40275620	EH38E4198960	PLS	ENSG00000205041.1	-
chr19	40280201	40280541	EH38E4198962	dELS		
chr19	40285374	40285724	EH38E1953946	PLS	ENSG00000105221.18	-
chr19	40348375	40348725	EH38E3305973	PLS	ENSG00000105223.20	
chr19	40348375	40348725	EH38E3305973	PLS	ENSG00000160392.14	-
chr19	40365647	40365997	EH38E1954012	dELS		
chr19	40366112	40366457	EH38E3305995	dELS		
chr19	40366544	40366745	EH38E3305996	dELS		
chr19	40366763	40367104	EH38E3305997	dELS		
chr19	40403851	40404068	EH38E3306043	PLS	ENSG00000105227.16	-
chr19	40404179	40404529	EH38E3306044	PLS	ENSG00000105227.16	-
chr19	40407992	40408337	EH38E3306047	dELS		
chr19	40408341	40408541	EH38E1954045	dELS		
chr19	40416984	40417145	EH38E3306062	dELS		
chr19	40417154	40417501	EH38E1954058	dELS		
chr19	40417614	40417895	EH38E3306063	dELS		
chr19	40420737	40421025	EH38E1954061	dELS		
chr19	40421190	40421525	EH38E1954062	dELS		
chr19	40425832	40426182	EH38E3306076	PLS	ENSG00000197019.5	-
chr19	40425832	40426182	EH38E3306076	PLS	ENSG00000277453.1	+
chr19	40432656	40432908	EH38E3306081	dELS		
chr19	40433529	40433795	EH38E3306083	dELS		
chr19	40433885	40434233	EH38E3306084	dELS		
chr19	40434279	40434491	EH38E3306085	dELS		
chr19	40435362	40435529	EH38E3306088	dELS		
chr19	40442645	40442854	EH38E3306096	PLS	ENSG00000167565.13	-
chr19	40443089	40443439	EH38E3306097	PLS	ENSG00000268366.1	+
chr19	40443456	40443686	EH38E3306098	PLS	ENSG00000268366.1	+
chr19	40444279	40444604	EH38E3306101	PLS	ENSG00000167565.13	-
chr19	40446417	40446603	EH38E3306105	dELS		
chr19	40463280	40463529	EH38E3306111	dELS		
chr19	40465497	40465650	EH38E3306115	PLS	ENSG00000090013.11	-
chr19	40465754	40466098	EH38E3306116	PLS	ENSG00000090013.11	-
chr19	40487936	40488276	EH38E4199034	dELS		
chr19	40489247	40489454	EH38E3306124	dELS		
chr19	40489634	40489883	EH38E3306125	dELS		
chr19	40489886	40490050	EH38E3306126	dELS		
chr19	40523277	40523623	EH38E3306143	dELS		
chr19	40524143	40524314	EH38E1954125	dELS		
chr19	40524357	40524527	EH38E3306144	dELS		
chr19	40525624	40525946	EH38E3306146	dELS		
chr19	40526346	40526638	EH38E3306147	dELS		
chr19	40530365	40530526	EH38E3306152	PLS	ENSG00000160460.17	+
chr19	40530528	40530840	EH38E3306153	PLS	ENSG00000160460.17	+
chr19	40576644	40576994	EH38E3306190	PLS	ENSG00000160410.15	+
chr19	40596965	40597312	EH38E3306209	PLS	ENSG00000090006.18	+
chr19	40601101	40601445	EH38E3306218	PLS	ENSG00000090006.18	+
chr19	40603329	40603524	EH38E1954194	dELS		
chr19	40603631	40603789	EH38E1954195	dELS		
chr19	40603811	40604160	EH38E1954196	dELS		
